   ;DATA_ACTUAL_DATE;DATA_ACTUAL_END_DATE;CURRENCY_RK;REDUCED_COURCE;CODE_ISO_NUM
2244;2017-11-10;2017-11-10;50;.911861;356
2245;2017-11-10;2017-11-10;44;68.7865;978
2246;2017-11-10;2017-11-10;43;9.23054;208
2247;2017-11-10;2017-11-10;58;35.1273;100
2248;2017-11-10;2017-11-10;57;.851332;417
2249;2017-11-10;2017-11-10;55;.053005;410
2250;2017-11-10;2017-11-10;205699733;2.69208;203
2251;2017-11-10;2017-11-10;62;8.92602;156
2252;2017-11-10;2017-11-10;59;7.59777;344
2253;2017-11-10;2017-11-10;427870281;29.7379;933
2254;2017-11-10;2017-11-10;409611215;6.72944;972
2255;2017-11-10;2017-11-10;28;.177976;398
2256;2016-07-01;2050-12-31;38;31.8884;974
2257;2017-11-09;2017-11-09;29;7.06578;752
2258;2017-11-09;2017-11-09;205699734;.2207;348
2259;2017-11-09;2017-11-09;25;18.1109;986
2260;2017-11-09;2017-11-09;21;15.2977;949
2261;2017-11-09;2017-11-09;31;77.8163;826
2262;2017-11-09;2017-11-09;30;59.3132;756
2263;2017-11-09;2017-11-09;39;45.4254;036
2264;2017-11-09;2017-11-09;37;.520724;392
2265;2017-11-09;2017-11-09;36;16.2292;985
2266;2017-11-09;2017-11-09;35;59.248;840
2267;2017-11-09;2017-11-09;42;46.4581;124
2268;2017-11-09;2017-11-09;41;2.22444;980
2269;2017-11-09;2017-11-09;40;7.25278;578
2270;2017-11-09;2017-11-09;50;.911964;356
2271;2017-11-09;2017-11-09;44;68.704;978
2272;2017-11-09;2017-11-09;43;9.23902;208
2273;2017-11-09;2017-11-09;58;35.1537;100
2274;2017-11-09;2017-11-09;57;.851876;417
2275;2017-11-09;2017-11-09;55;.0531394;410
2276;2017-11-09;2017-11-09;205699733;2.69113;203
2277;2017-11-09;2017-11-09;62;8.93056;156
2278;2017-11-09;2017-11-09;59;7.59327;344
2279;2017-11-09;2017-11-09;427870281;29.7803;933
2280;2017-11-09;2017-11-09;409611215;6.72509;972
2281;2017-11-09;2017-11-09;28;.177762;398
2282;2016-07-01;2050-12-31;38;31.8884;974
2283;2017-11-08;2017-11-08;29;6.9452;752
2284;2017-11-08;2017-11-08;205699734;.217623;348
2285;2017-11-08;2017-11-08;25;17.9891;986
2286;2017-11-08;2017-11-08;21;15.1695;949
2287;2017-11-08;2017-11-08;31;76.8985;826
2288;2017-11-08;2017-11-08;30;58.3973;756
2289;2017-11-08;2017-11-08;37;.512028;392
2290;2017-11-08;2017-11-08;36;15.9846;985
2291;2017-11-08;2017-11-08;35;58.4557;840
2292;2017-11-08;2017-11-08;42;45.8908;124
2293;2017-11-08;2017-11-08;41;2.18465;980
2294;2017-11-08;2017-11-08;40;7.17063;578
2295;2017-11-08;2017-11-08;39;44.7888;036
2296;2017-11-08;2017-11-08;50;.900635;356
2297;2017-11-08;2017-11-08;44;67.7677;978
2298;2017-11-08;2017-11-08;43;9.09873;208
2299;2017-11-08;2017-11-08;57;.843638;417
2300;2017-11-08;2017-11-08;55;.05254;410
2301;2017-11-08;2017-11-08;205699733;2.64757;203
2302;2017-11-08;2017-11-08;62;8.81432;156
2303;2017-11-08;2017-11-08;59;7.49192;344
2304;2017-11-08;2017-11-08;58;34.6158;100
2305;2017-11-08;2017-11-08;427870281;29.4859;933
2306;2017-11-08;2017-11-08;409611215;6.64081;972
2307;2017-11-08;2017-11-08;28;.175466;398
2308;2016-07-01;2050-12-31;38;31.8884;974
2309;2017-11-04;2017-11-07;29;6.95251;752
2310;2017-11-04;2017-11-07;205699734;.218821;348
2311;2017-11-04;2017-11-07;25;17.8793;986
2312;2017-11-04;2017-11-07;21;15.257;949
2313;2017-11-04;2017-11-07;31;76.2039;826
2314;2017-11-04;2017-11-07;30;58.4413;756
2315;2017-11-04;2017-11-07;37;.512338;392
2316;2017-11-04;2017-11-07;36;16.0499;985
2317;2017-11-04;2017-11-07;35;58.4296;840
2318;2017-11-04;2017-11-07;42;45.5556;124
2319;2017-11-04;2017-11-07;41;2.16667;980
2320;2017-11-04;2017-11-07;40;7.16699;578
2321;2017-11-04;2017-11-07;39;44.8564;036
2322;2017-11-04;2017-11-07;50;.904343;356
2323;2017-11-04;2017-11-07;44;68.0822;978
2324;2017-11-04;2017-11-07;43;9.14148;208
2325;2017-11-04;2017-11-07;57;.851743;417
2326;2017-11-04;2017-11-07;55;.0523999;410
2327;2017-11-04;2017-11-07;205699733;2.64933;203
2328;2017-11-04;2017-11-07;62;8.81451;156
2329;2017-11-04;2017-11-07;59;7.488;344
2330;2017-11-04;2017-11-07;58;34.7816;100
2331;2017-11-04;2017-11-07;427870281;29.5174;933
2332;2017-11-04;2017-11-07;409611215;6.63219;972
2333;2017-11-04;2017-11-07;28;.17486;398
2334;2016-07-01;2050-12-31;38;31.8884;974
2335;2017-11-04;2017-11-07;29;6.95251;752
2336;2017-11-04;2017-11-07;205699734;.218821;348
2337;2017-11-04;2017-11-07;25;17.8793;986
2338;2017-11-04;2017-11-07;21;15.257;949
2339;2017-11-04;2017-11-07;31;76.2039;826
2340;2017-11-04;2017-11-07;30;58.4413;756
2341;2017-11-04;2017-11-07;37;.512338;392
2342;2017-11-04;2017-11-07;36;16.0499;985
2343;2017-11-04;2017-11-07;35;58.4296;840
2344;2017-11-04;2017-11-07;42;45.5556;124
2345;2017-11-04;2017-11-07;41;2.16667;980
2346;2017-11-04;2017-11-07;40;7.16699;578
2347;2017-11-04;2017-11-07;39;44.8564;036
2348;2017-11-04;2017-11-07;50;.904343;356
2349;2017-11-04;2017-11-07;44;68.0822;978
2350;2017-11-04;2017-11-07;43;9.14148;208
2351;2017-11-04;2017-11-07;57;.851743;417
2352;2017-11-04;2017-11-07;55;.0523999;410
2353;2017-11-04;2017-11-07;205699733;2.64933;203
2354;2017-11-04;2017-11-07;62;8.81451;156
2355;2017-11-04;2017-11-07;59;7.488;344
2356;2017-11-04;2017-11-07;58;34.7816;100
2357;2017-11-04;2017-11-07;427870281;29.5174;933
2358;2017-11-04;2017-11-07;409611215;6.63219;972
2359;2017-11-04;2017-11-07;28;.17486;398
2360;2016-07-01;2050-12-31;38;31.8884;974
2361;2017-11-04;2017-11-07;29;6.95251;752
2362;2017-11-04;2017-11-07;205699734;.218821;348
2363;2017-11-04;2017-11-07;25;17.8793;986
2364;2017-11-04;2017-11-07;21;15.257;949
2365;2017-11-04;2017-11-07;31;76.2039;826
2366;2017-11-04;2017-11-07;30;58.4413;756
2367;2017-11-04;2017-11-07;37;.512338;392
2368;2017-11-04;2017-11-07;36;16.0499;985
2369;2017-11-04;2017-11-07;35;58.4296;840
2370;2017-11-04;2017-11-07;42;45.5556;124
2371;2017-11-04;2017-11-07;41;2.16667;980
2372;2017-11-04;2017-11-07;40;7.16699;578
2373;2017-11-04;2017-11-07;39;44.8564;036
2374;2017-11-04;2017-11-07;50;.904343;356
2375;2017-11-04;2017-11-07;44;68.0822;978
2376;2017-11-04;2017-11-07;43;9.14148;208
2377;2017-11-04;2017-11-07;57;.851743;417
2378;2017-11-04;2017-11-07;55;.0523999;410
2379;2017-11-04;2017-11-07;205699733;2.64933;203
2380;2017-11-04;2017-11-07;62;8.81451;156
2381;2017-11-04;2017-11-07;59;7.488;344
2382;2017-11-04;2017-11-07;58;34.7816;100
2383;2017-11-04;2017-11-07;427870281;29.5174;933
2384;2017-11-04;2017-11-07;409611215;6.63219;972
2385;2017-11-04;2017-11-07;28;.17486;398
2386;2016-07-01;2050-12-31;38;31.8884;974
2387;2017-11-04;2017-11-07;29;6.95251;752
2388;2017-11-04;2017-11-07;205699734;.218821;348
2389;2017-11-04;2017-11-07;25;17.8793;986
2390;2017-11-04;2017-11-07;21;15.257;949
2391;2017-11-04;2017-11-07;31;76.2039;826
2392;2017-11-04;2017-11-07;30;58.4413;756
2393;2017-11-04;2017-11-07;37;.512338;392
2394;2017-11-04;2017-11-07;36;16.0499;985
2395;2017-11-04;2017-11-07;35;58.4296;840
2396;2017-11-04;2017-11-07;42;45.5556;124
2397;2017-11-04;2017-11-07;41;2.16667;980
2398;2017-11-04;2017-11-07;40;7.16699;578
2399;2017-11-04;2017-11-07;39;44.8564;036
2400;2017-11-04;2017-11-07;50;.904343;356
2401;2017-11-04;2017-11-07;44;68.0822;978
2402;2017-11-04;2017-11-07;43;9.14148;208
2403;2017-11-04;2017-11-07;57;.851743;417
2404;2017-11-04;2017-11-07;55;.0523999;410
2405;2017-11-04;2017-11-07;205699733;2.64933;203
2406;2017-11-04;2017-11-07;62;8.81451;156
2407;2017-11-04;2017-11-07;59;7.488;344
2408;2017-11-04;2017-11-07;58;34.7816;100
2409;2017-11-04;2017-11-07;427870281;29.5174;933
2410;2017-11-04;2017-11-07;409611215;6.63219;972
2411;2017-11-04;2017-11-07;28;.17486;398
2412;2016-07-01;2050-12-31;38;31.8884;974
2413;2017-11-03;2017-11-03;29;6.9203;752
2414;2017-11-03;2017-11-03;205699734;.217778;348
2415;2017-11-03;2017-11-03;25;17.7777;986
2416;2017-11-03;2017-11-03;21;15.2351;949
2417;2017-11-03;2017-11-03;31;77.0465;826
2418;2017-11-03;2017-11-03;30;58.116;756
2419;2017-11-03;2017-11-03;37;.509155;392
2420;2017-11-03;2017-11-03;36;15.9742;985
2421;2017-11-03;2017-11-03;35;58.0869;840
2422;2017-11-03;2017-11-03;42;45.2214;124
2423;2017-11-03;2017-11-03;41;2.15696;980
2424;2017-11-03;2017-11-03;40;7.12294;578
2425;2017-11-03;2017-11-03;39;44.7676;036
2426;2017-11-03;2017-11-03;44;67.677;978
2427;2017-11-03;2017-11-03;43;9.08417;208
2428;2017-11-03;2017-11-03;58;34.5611;100
2429;2017-11-03;2017-11-03;57;.840621;417
2430;2017-11-03;2017-11-03;55;.052137;410
2431;2017-11-03;2017-11-03;50;.898448;356
2432;2017-11-03;2017-11-03;205699733;2.64573;203
2433;2017-11-03;2017-11-03;62;8.79212;156
2434;2017-11-03;2017-11-03;59;7.44551;344
2435;2017-11-03;2017-11-03;427870281;29.3962;933
2436;2017-11-03;2017-11-03;409611215;6.59868;972
2437;2017-11-03;2017-11-03;28;.173433;398
2438;2016-07-01;2050-12-31;38;31.8884;974
2439;2017-11-02;2017-11-02;29;6.94496;752
2440;2017-11-02;2017-11-02;205699734;.21747;348
2441;2017-11-02;2017-11-02;25;17.7792;986
2442;2017-11-02;2017-11-02;21;15.2688;949
2443;2017-11-02;2017-11-02;31;77.3471;826
2444;2017-11-02;2017-11-02;30;58.179;756
2445;2017-11-02;2017-11-02;37;.51063;392
2446;2017-11-02;2017-11-02;36;15.9808;985
2447;2017-11-02;2017-11-02;35;58.1557;840
2448;2017-11-02;2017-11-02;41;2.16353;980
2449;2017-11-02;2017-11-02;40;7.12064;578
2450;2017-11-02;2017-11-02;39;44.6868;036
2451;2017-11-02;2017-11-02;44;67.7107;978
2452;2017-11-02;2017-11-02;43;9.09934;208
2453;2017-11-02;2017-11-02;42;45.1274;124
2454;2017-11-02;2017-11-02;58;34.6165;100
2455;2017-11-02;2017-11-02;57;.843447;417
2456;2017-11-02;2017-11-02;55;.0521925;410
2457;2017-11-02;2017-11-02;50;.900801;356
2458;2017-11-02;2017-11-02;205699733;2.64122;203
2459;2017-11-02;2017-11-02;62;8.79056;156
2460;2017-11-02;2017-11-02;59;7.45366;344
2461;2017-11-02;2017-11-02;427870281;29.4236;933
2462;2017-11-02;2017-11-02;409611215;6.6011;972
2463;2017-11-02;2017-11-02;28;.173506;398
2464;2016-07-01;2050-12-31;38;31.8884;974
2465;2017-11-01;2017-11-01;29;6.95756;752
2466;2017-11-01;2017-11-01;205699733;2.63854;203
2467;2017-11-01;2017-11-01;25;17.6715;986
2468;2017-11-01;2017-11-01;21;15.4012;949
2469;2017-11-01;2017-11-01;31;76.7737;826
2470;2017-11-01;2017-11-01;30;58.3572;756
2471;2017-11-01;2017-11-01;37;.514067;392
2472;2017-11-01;2017-11-01;36;15.9441;985
2473;2017-11-01;2017-11-01;35;58.1179;840
2474;2017-11-01;2017-11-01;41;2.16373;980
2475;2017-11-01;2017-11-01;40;7.11636;578
2476;2017-11-01;2017-11-01;39;44.6287;036
2477;2017-11-01;2017-11-01;44;67.6434;978
2478;2017-11-01;2017-11-01;43;9.09371;208
2479;2017-11-01;2017-11-01;42;45.2667;124
2480;2017-11-01;2017-11-01;58;34.5981;100
2481;2017-11-01;2017-11-01;57;.845167;417
2482;2017-11-01;2017-11-01;55;.0519971;410
2483;2017-11-01;2017-11-01;50;.89792;356
2484;2017-11-01;2017-11-01;62;8.76881;156
2485;2017-11-01;2017-11-01;59;7.44977;344
2486;2017-11-01;2017-11-01;427870281;29.4417;933
2487;2017-11-01;2017-11-01;409611215;6.60543;972
2488;2017-11-01;2017-11-01;205699734;.21754;348
2489;2017-11-01;2017-11-01;28;.173639;398
2490;2016-07-01;2050-12-31;38;31.8884;974
2491;2017-10-31;2017-10-31;28;.173656;398
2492;2017-10-31;2017-10-31;205699734;.217073;348
2493;2017-10-31;2017-10-31;21;15.3274;949
2494;2017-10-31;2017-10-31;31;76.1822;826
2495;2017-10-31;2017-10-31;30;57.9992;756
2496;2017-10-31;2017-10-31;29;6.94245;752
2497;2017-10-31;2017-10-31;37;.509052;392
2498;2017-10-31;2017-10-31;36;15.8578;985
2499;2017-10-31;2017-10-31;35;57.8716;840
2500;2017-10-31;2017-10-31;42;45.103;124
2501;2017-10-31;2017-10-31;41;2.15738;980
2502;2017-10-31;2017-10-31;40;7.09933;578
2503;2017-10-31;2017-10-31;39;44.4165;036
2504;2017-10-31;2017-10-31;50;.891739;356
2505;2017-10-31;2017-10-31;44;67.2179;978
2506;2017-10-31;2017-10-31;43;9.04696;208
2507;2017-10-31;2017-10-31;58;34.4167;100
2508;2017-10-31;2017-10-31;57;.843093;417
2509;2017-10-31;2017-10-31;55;.0514526;410
2510;2017-10-31;2017-10-31;205699733;2.62826;203
2511;2017-10-31;2017-10-31;62;8.70629;156
2512;2017-10-31;2017-10-31;59;7.4202;344
2513;2017-10-31;2017-10-31;427870281;29.3392;933
2514;2017-10-31;2017-10-31;409611215;6.56885;972
2515;2017-10-31;2017-10-31;25;17.8798;986
2516;2016-07-01;2050-12-31;38;31.8884;974
2517;2017-10-28;2017-10-30;28;.173593;398
2518;2017-10-28;2017-10-30;205699734;.217142;348
2519;2017-10-28;2017-10-30;21;15.1654;949
2520;2017-10-28;2017-10-30;31;75.9381;826
2521;2017-10-28;2017-10-30;30;58.1356;756
2522;2017-10-28;2017-10-30;29;6.95375;752
2523;2017-10-28;2017-10-30;37;.509369;392
2524;2017-10-28;2017-10-30;36;15.8802;985
2525;2017-10-28;2017-10-30;35;58.0833;840
2526;2017-10-28;2017-10-30;42;45.1097;124
2527;2017-10-28;2017-10-30;41;2.16124;980
2528;2017-10-28;2017-10-30;40;7.11186;578
2529;2017-10-28;2017-10-30;39;44.4105;036
2530;2017-10-28;2017-10-30;50;.892971;356
2531;2017-10-28;2017-10-30;44;67.5276;978
2532;2017-10-28;2017-10-30;43;9.08006;208
2533;2017-10-28;2017-10-30;58;34.5508;100
2534;2017-10-28;2017-10-30;57;.845832;417
2535;2017-10-28;2017-10-30;55;.0514162;410
2536;2017-10-28;2017-10-30;205699733;2.6319;203
2537;2017-10-28;2017-10-30;62;8.73026;156
2538;2017-10-28;2017-10-30;59;7.44324;344
2539;2017-10-28;2017-10-30;427870281;29.4242;933
2540;2017-10-28;2017-10-30;409611215;6.59663;972
2541;2017-10-28;2017-10-30;25;17.6545;986
2542;2016-07-01;2050-12-31;38;31.8884;974
2543;2017-10-28;2017-10-30;28;.173593;398
2544;2017-10-28;2017-10-30;205699734;.217142;348
2545;2017-10-28;2017-10-30;21;15.1654;949
2546;2017-10-28;2017-10-30;31;75.9381;826
2547;2017-10-28;2017-10-30;30;58.1356;756
2548;2017-10-28;2017-10-30;29;6.95375;752
2549;2017-10-28;2017-10-30;37;.509369;392
2550;2017-10-28;2017-10-30;36;15.8802;985
2551;2017-10-28;2017-10-30;35;58.0833;840
2552;2017-10-28;2017-10-30;42;45.1097;124
2553;2017-10-28;2017-10-30;41;2.16124;980
2554;2017-10-28;2017-10-30;40;7.11186;578
2555;2017-10-28;2017-10-30;39;44.4105;036
2556;2017-10-28;2017-10-30;50;.892971;356
2557;2017-10-28;2017-10-30;44;67.5276;978
2558;2017-10-28;2017-10-30;43;9.08006;208
2559;2017-10-28;2017-10-30;58;34.5508;100
2560;2017-10-28;2017-10-30;57;.845832;417
2561;2017-10-28;2017-10-30;55;.0514162;410
2562;2017-10-28;2017-10-30;205699733;2.6319;203
2563;2017-10-28;2017-10-30;62;8.73026;156
2564;2017-10-28;2017-10-30;59;7.44324;344
2565;2017-10-28;2017-10-30;427870281;29.4242;933
2566;2017-10-28;2017-10-30;409611215;6.59663;972
2567;2017-10-28;2017-10-30;25;17.6545;986
2568;2016-07-01;2050-12-31;38;31.8884;974
2569;2017-10-28;2017-10-30;28;.173593;398
2570;2017-10-28;2017-10-30;205699734;.217142;348
2571;2017-10-28;2017-10-30;21;15.1654;949
2572;2017-10-28;2017-10-30;31;75.9381;826
2573;2017-10-28;2017-10-30;30;58.1356;756
2574;2017-10-28;2017-10-30;29;6.95375;752
2575;2017-10-28;2017-10-30;37;.509369;392
2576;2017-10-28;2017-10-30;36;15.8802;985
2577;2017-10-28;2017-10-30;35;58.0833;840
2578;2017-10-28;2017-10-30;42;45.1097;124
2579;2017-10-28;2017-10-30;41;2.16124;980
2580;2017-10-28;2017-10-30;40;7.11186;578
2581;2017-10-28;2017-10-30;39;44.4105;036
2582;2017-10-28;2017-10-30;50;.892971;356
2583;2017-10-28;2017-10-30;44;67.5276;978
2584;2017-10-28;2017-10-30;43;9.08006;208
2585;2017-10-28;2017-10-30;58;34.5508;100
2586;2017-10-28;2017-10-30;57;.845832;417
2587;2017-10-28;2017-10-30;55;.0514162;410
2588;2017-10-28;2017-10-30;205699733;2.6319;203
2589;2017-10-28;2017-10-30;62;8.73026;156
2590;2017-10-28;2017-10-30;59;7.44324;344
2591;2017-10-28;2017-10-30;427870281;29.4242;933
2592;2017-10-28;2017-10-30;409611215;6.59663;972
2593;2017-10-28;2017-10-30;25;17.6545;986
2594;2016-07-01;2050-12-31;38;31.8884;974
2595;2017-10-27;2017-10-27;28;.172986;398
2596;2017-10-27;2017-10-27;205699734;.219482;348
2597;2017-10-27;2017-10-27;21;15.2953;949
2598;2017-10-27;2017-10-27;31;76.4568;826
2599;2017-10-27;2017-10-27;30;58.3714;756
2600;2017-10-27;2017-10-27;29;7.01815;752
2601;2017-10-27;2017-10-27;37;.507907;392
2602;2017-10-27;2017-10-27;36;16.0702;985
2603;2017-10-27;2017-10-27;35;57.7643;840
2604;2017-10-27;2017-10-27;42;45.1143;124
2605;2017-10-27;2017-10-27;41;2.15418;980
2606;2017-10-27;2017-10-27;40;7.18971;578
2607;2017-10-27;2017-10-27;39;44.4092;036
2608;2017-10-27;2017-10-27;50;.890497;356
2609;2017-10-27;2017-10-27;44;68.289;978
2610;2017-10-27;2017-10-27;43;9.16923;208
2611;2017-10-27;2017-10-27;58;34.8924;100
2612;2017-10-27;2017-10-27;57;.842291;417
2613;2017-10-27;2017-10-27;55;.0512652;410
2614;2017-10-27;2017-10-27;205699733;2.66219;203
2615;2017-10-27;2017-10-27;62;8.70547;156
2616;2017-10-27;2017-10-27;59;7.40397;344
2617;2017-10-27;2017-10-27;427870281;29.4641;933
2618;2017-10-27;2017-10-27;409611215;6.56786;972
2619;2017-10-27;2017-10-27;25;17.8671;986
2620;2016-07-01;2050-12-31;38;31.8884;974
2621;2017-10-26;2017-10-26;28;.172714;398
2622;2017-10-26;2017-10-26;205699734;.218367;348
2623;2017-10-26;2017-10-26;21;15.4217;949
2624;2017-10-26;2017-10-26;31;75.6126;826
2625;2017-10-26;2017-10-26;30;58.1372;756
2626;2017-10-26;2017-10-26;29;6.99063;752
2627;2017-10-26;2017-10-26;37;.50603;392
2628;2017-10-26;2017-10-26;36;15.9715;985
2629;2017-10-26;2017-10-26;35;57.614;840
2630;2017-10-26;2017-10-26;42;45.4262;124
2631;2017-10-26;2017-10-26;41;2.15864;980
2632;2017-10-26;2017-10-26;40;7.18361;578
2633;2017-10-26;2017-10-26;39;44.4434;036
2634;2017-10-26;2017-10-26;50;.884906;356
2635;2017-10-26;2017-10-26;44;67.7713;978
2636;2017-10-26;2017-10-26;43;9.1072;208
2637;2017-10-26;2017-10-26;58;34.6571;100
2638;2017-10-26;2017-10-26;57;.84108;417
2639;2017-10-26;2017-10-26;55;.0511048;410
2640;2017-10-26;2017-10-26;205699733;2.64868;203
2641;2017-10-26;2017-10-26;62;8.67668;156
2642;2017-10-26;2017-10-26;59;7.38338;344
2643;2017-10-26;2017-10-26;427870281;29.455;933
2644;2017-10-26;2017-10-26;409611215;6.54429;972
2645;2017-10-26;2017-10-26;25;17.7602;986
2646;2016-07-01;2050-12-31;38;31.8884;974
2647;2017-10-25;2017-10-25;28;.172078;398
2648;2017-10-25;2017-10-25;205699734;.219493;348
2649;2017-10-25;2017-10-25;21;15.5011;949
2650;2017-10-25;2017-10-25;31;75.9894;826
2651;2017-10-25;2017-10-25;30;58.4503;756
2652;2017-10-25;2017-10-25;29;7.02807;752
2653;2017-10-25;2017-10-25;37;.506734;392
2654;2017-10-25;2017-10-25;36;15.9835;985
2655;2017-10-25;2017-10-25;35;57.5852;840
2656;2017-10-25;2017-10-25;41;2.16649;980
2657;2017-10-25;2017-10-25;40;7.19545;578
2658;2017-10-25;2017-10-25;39;44.8186;036
2659;2017-10-25;2017-10-25;50;.886233;356
2660;2017-10-25;2017-10-25;44;67.6856;978
2661;2017-10-25;2017-10-25;43;9.09877;208
2662;2017-10-25;2017-10-25;42;45.4859;124
2663;2017-10-25;2017-10-25;58;34.6294;100
2664;2017-10-25;2017-10-25;57;.841028;417
2665;2017-10-25;2017-10-25;55;.0510048;410
2666;2017-10-25;2017-10-25;205699733;2.63868;203
2667;2017-10-25;2017-10-25;62;8.68123;156
2668;2017-10-25;2017-10-25;59;7.37856;344
2669;2017-10-25;2017-10-25;427870281;29.4553;933
2670;2017-10-25;2017-10-25;409611215;6.54006;972
2671;2017-10-25;2017-10-25;25;17.7853;986
2672;2016-07-01;2050-12-31;38;31.8884;974
2673;2017-10-24;2017-10-24;28;.170977;398
2674;2017-10-24;2017-10-24;205699734;.218919;348
2675;2017-10-24;2017-10-24;21;15.5054;949
2676;2017-10-24;2017-10-24;31;75.706;826
2677;2017-10-24;2017-10-24;30;58.3103;756
2678;2017-10-24;2017-10-24;29;7.01023;752
2679;2017-10-24;2017-10-24;37;.504925;392
2680;2017-10-24;2017-10-24;36;15.9273;985
2681;2017-10-24;2017-10-24;35;57.4706;840
2682;2017-10-24;2017-10-24;41;2.16462;980
2683;2017-10-24;2017-10-24;40;7.18679;578
2684;2017-10-24;2017-10-24;39;44.896;036
2685;2017-10-24;2017-10-24;50;.883789;356
2686;2017-10-24;2017-10-24;44;67.5567;978
2687;2017-10-24;2017-10-24;43;9.06691;208
2688;2017-10-24;2017-10-24;42;45.4852;124
2689;2017-10-24;2017-10-24;58;34.5065;100
2690;2017-10-24;2017-10-24;57;.839109;417
2691;2017-10-24;2017-10-24;55;.0508;410
2692;2017-10-24;2017-10-24;205699733;2.62675;203
2693;2017-10-24;2017-10-24;62;8.65717;156
2694;2017-10-24;2017-10-24;59;7.36566;344
2695;2017-10-24;2017-10-24;427870281;29.3967;933
2696;2017-10-24;2017-10-24;409611215;6.52334;972
2697;2017-10-24;2017-10-24;25;17.9989;986
2698;2016-07-01;2050-12-31;38;31.8884;974
2699;2017-10-21;2017-10-23;28;.171459;398
2700;2017-10-21;2017-10-23;205699734;.220331;348
2701;2017-10-21;2017-10-23;21;15.6712;949
2702;2017-10-21;2017-10-23;31;75.5302;826
2703;2017-10-21;2017-10-23;30;58.572;756
2704;2017-10-21;2017-10-23;29;7.04646;752
2705;2017-10-21;2017-10-23;37;.50698;392
2706;2017-10-21;2017-10-23;36;15.9946;985
2707;2017-10-21;2017-10-23;35;57.5118;840
2708;2017-10-21;2017-10-23;41;2.16944;980
2709;2017-10-21;2017-10-23;40;7.20799;578
2710;2017-10-21;2017-10-23;39;45.0777;036
2711;2017-10-21;2017-10-23;50;.884593;356
2712;2017-10-21;2017-10-23;44;67.8927;978
2713;2017-10-21;2017-10-23;43;9.11786;208
2714;2017-10-21;2017-10-23;42;45.947;124
2715;2017-10-21;2017-10-23;58;34.6958;100
2716;2017-10-21;2017-10-23;57;.838976;417
2717;2017-10-21;2017-10-23;55;.0507732;410
2718;2017-10-21;2017-10-23;205699733;2.63828;203
2719;2017-10-21;2017-10-23;62;8.68837;156
2720;2017-10-21;2017-10-23;59;7.36925;344
2721;2017-10-21;2017-10-23;427870281;29.4103;933
2722;2017-10-21;2017-10-23;409611215;6.53543;972
2723;2017-10-21;2017-10-23;25;18.162;986
2724;2016-07-01;2050-12-31;38;31.8884;974
2725;2017-10-21;2017-10-23;28;.171459;398
2726;2017-10-21;2017-10-23;205699734;.220331;348
2727;2017-10-21;2017-10-23;21;15.6712;949
2728;2017-10-21;2017-10-23;31;75.5302;826
2729;2017-10-21;2017-10-23;30;58.572;756
2730;2017-10-21;2017-10-23;29;7.04646;752
2731;2017-10-21;2017-10-23;37;.50698;392
2732;2017-10-21;2017-10-23;36;15.9946;985
2733;2017-10-21;2017-10-23;35;57.5118;840
2734;2017-10-21;2017-10-23;41;2.16944;980
2735;2017-10-21;2017-10-23;40;7.20799;578
2736;2017-10-21;2017-10-23;39;45.0777;036
2737;2017-10-21;2017-10-23;50;.884593;356
2738;2017-10-21;2017-10-23;44;67.8927;978
2739;2017-10-21;2017-10-23;43;9.11786;208
2740;2017-10-21;2017-10-23;42;45.947;124
2741;2017-10-21;2017-10-23;58;34.6958;100
2742;2017-10-21;2017-10-23;57;.838976;417
2743;2017-10-21;2017-10-23;55;.0507732;410
2744;2017-10-21;2017-10-23;205699733;2.63828;203
2745;2017-10-21;2017-10-23;62;8.68837;156
2746;2017-10-21;2017-10-23;59;7.36925;344
2747;2017-10-21;2017-10-23;427870281;29.4103;933
2748;2017-10-21;2017-10-23;409611215;6.53543;972
2749;2017-10-21;2017-10-23;25;18.162;986
2750;2016-07-01;2050-12-31;38;31.8884;974
2751;2017-10-21;2017-10-23;28;.171459;398
2752;2017-10-21;2017-10-23;205699734;.220331;348
2753;2017-10-21;2017-10-23;21;15.6712;949
2754;2017-10-21;2017-10-23;31;75.5302;826
2755;2017-10-21;2017-10-23;30;58.572;756
2756;2017-10-21;2017-10-23;29;7.04646;752
2757;2017-10-21;2017-10-23;37;.50698;392
2758;2017-10-21;2017-10-23;36;15.9946;985
2759;2017-10-21;2017-10-23;35;57.5118;840
2760;2017-10-21;2017-10-23;41;2.16944;980
2761;2017-10-21;2017-10-23;40;7.20799;578
2762;2017-10-21;2017-10-23;39;45.0777;036
2763;2017-10-21;2017-10-23;50;.884593;356
2764;2017-10-21;2017-10-23;44;67.8927;978
2765;2017-10-21;2017-10-23;43;9.11786;208
2766;2017-10-21;2017-10-23;42;45.947;124
2767;2017-10-21;2017-10-23;58;34.6958;100
2768;2017-10-21;2017-10-23;57;.838976;417
2769;2017-10-21;2017-10-23;55;.0507732;410
2770;2017-10-21;2017-10-23;205699733;2.63828;203
2771;2017-10-21;2017-10-23;62;8.68837;156
2772;2017-10-21;2017-10-23;59;7.36925;344
2773;2017-10-21;2017-10-23;427870281;29.4103;933
2774;2017-10-21;2017-10-23;409611215;6.53543;972
2775;2017-10-21;2017-10-23;25;18.162;986
2776;2016-07-01;2050-12-31;38;31.8884;974
2777;2017-10-20;2017-10-20;28;.172241;398
